simulation,period,total_sn,total_cost,layer_materials,layer_thicknesses,layer_sns,startover
4386,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4387,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4388,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4389,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4390,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4391,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4392,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4393,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4394,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4395,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4396,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4397,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4398,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4399,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4400,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4401,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4402,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4403,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4404,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4405,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4406,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4407,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4408,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4409,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4410,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4411,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4412,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4413,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4414,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4415,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4416,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4417,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4418,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4419,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4420,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4421,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4422,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4423,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4424,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4425,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4426,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4427,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4428,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4429,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4430,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4431,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4432,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4433,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4434,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4435,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4436,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4437,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4438,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4439,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4440,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4441,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4442,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4443,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4444,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4445,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4446,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4447,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4448,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4449,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4450,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4451,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4452,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4453,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4454,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4455,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4456,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4457,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4458,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4459,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4460,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4461,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4462,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4463,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4464,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4465,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4466,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4467,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4468,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4469,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4470,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4471,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4472,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4473,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4474,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4475,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4476,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4477,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4478,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4479,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4480,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4481,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4482,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4483,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4484,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4485,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4486,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4487,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
4488,0,4.53,61.00416666666667,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 5.0, 19.0]","[0.44, 0.44, 0.13, 0.1]",False
